"Time","Hero","X Pos.","Y Pos.","Type","Visible to"
"29.60","Lycan","125","110","normal","Radiant only"
"29.60","Morphling","99","172","normal","Radiant only"
"29.60","Io","87","170","normal","Radiant only"
"29.65","Puck","141","107","normal","Radiant only"
"29.65","Keeper of the Light","133","103","normal","Radiant only"
"29.65","Lycan","134","108","normal","Radiant only"
"29.65","Morphling","107","172","normal","Radiant only"
"29.65","Io","95","171","normal","Radiant only"
"29.70","Puck","147","99","normal","Radiant only"
"29.70","Keeper of the Light","140","96","normal","Radiant only"
"29.70","Lycan","143","106","normal","Radiant only"
"29.70","Morphling","113","174","normal","Radiant only"
"29.70","Io","103","173","normal","Radiant only"
"29.75","Puck","156","98","normal","Radiant only"
"29.75","Keeper of the Light","150","97","normal","Radiant only"
"29.75","Lycan","148","99","normal","Radiant only"
"29.75","Io","110","176","normal","Radiant only"
"29.80","Puck","165","100","normal","Radiant only"
"29.80","Keeper of the Light","154","97","normal","Radiant only"
"29.80","Lycan","158","97","normal","Radiant only"
"29.80","Io","111","177","normal","Radiant only"
"29.85","Keeper of the Light","164","100","normal","Radiant only"
"29.85","Lycan","165","100","normal","Radiant only"
"29.85","Morphling","125","173","normal","Radiant only"
"29.85","Io","120","175","normal","Radiant only"
"29.90","Keeper of the Light","170","102","normal","Radiant only"
"29.90","Morphling","125","173","normal","Radiant only"
"29.90","Io","124","174","normal","Radiant only"
"29.94","Keeper of the Light","172","103","on hero kill","Radiant only"
"29.95","Puck","172","104","normal","Radiant only"
"29.95","Keeper of the Light","172","105","normal","Radiant only"
"30.00","Puck","175","111","normal","Radiant only"
"30.00","Keeper of the Light","173","105","normal","Radiant only"
"30.00","Lycan","174","117","normal","Radiant only"
"30.00","Morphling","173","108","normal","Radiant only"
"30.05","Puck","175","119","normal","Radiant only"
"30.05","Keeper of the Light","171","106","normal","Radiant only"
"30.05","Lycan","170","122","normal","Radiant only"
"30.05","Morphling","171","107","normal","Radiant only"
"30.05","Io","175","108","normal","Radiant only"
"30.10","Puck","168","122","normal","Radiant only"
"30.10","Keeper of the Light","162","106","normal","Radiant only"
"30.10","Morphling","170","107","normal","Radiant only"
"30.10","Io","166","106","normal","Radiant only"
"30.15","Keeper of the Light","153","108","normal","Radiant only"
"30.15","Lycan","157","118","normal","Radiant only"
"30.20","Puck","159","122","normal","Radiant only"
"30.20","Keeper of the Light","146","113","normal","Radiant only"
"30.20","Lycan","151","121","normal","Radiant only"
"30.25","Puck","154","116","normal","Radiant only"
"30.25","Keeper of the Light","142","122","normal","Radiant only"
"30.25","Lycan","149","124","normal","Radiant only"
"30.30","Puck","147","115","normal","Radiant only"
"30.30","Keeper of the Light","136","127","normal","Radiant only"
"30.30","Lycan","148","125","normal","Radiant only"
"30.30","Morphling","110","172","normal","Radiant only"
"30.30","Io","112","174","normal","Radiant only"
"30.35","Puck","142","121","normal","Radiant only"
"30.35","Keeper of the Light","133","126","normal","Radiant only"
"30.35","Lycan","148","126","normal","Radiant only"
"30.35","Morphling","100","172","normal","Radiant only"
"30.35","Io","103","174","normal","Radiant only"
"30.40","Puck","148","126","normal","Radiant only"
"30.40","Keeper of the Light","138","124","normal","Radiant only"
"30.40","Lycan","148","126","normal","Radiant only"
"30.40","Morphling","90","172","normal","Radiant only"
"30.40","Io","94","176","normal","Radiant only"
"30.45","Puck","146","127","normal","Radiant only"
"30.45","Keeper of the Light","145","120","normal","Radiant only"
"30.45","Lycan","149","125","normal","Radiant only"
"30.45","Morphling","81","171","normal","Radiant only"
"30.45","Io","86","172","normal","Radiant only"
"30.50","Puck","146","127","normal","Radiant only"
"30.50","Keeper of the Light","147","122","normal","Radiant only"
"30.50","Lycan","149","124","normal","Radiant only"
"30.50","Morphling","149","122","normal","Radiant only"
"30.50","Io","86","172","normal","Radiant only"
"30.55","Puck","146","127","normal","Radiant only"
"30.55","Keeper of the Light","144","120","normal","Radiant only"
"30.55","Lycan","152","120","normal","Radiant only"
"30.55","Morphling","148","123","normal","Radiant only"
"30.55","Io","110","110","normal","Radiant only"
"30.60","Puck","149","123","normal","Radiant only"
"30.60","Keeper of the Light","144","119","normal","Radiant only"
"30.60","Lycan","150","115","normal","Radiant only"
"30.60","Morphling","145","120","normal","Radiant only"
"30.60","Io","116","116","normal","Radiant only"
"30.65","Puck","158","129","normal","Radiant only"
"30.65","Keeper of the Light","143","119","normal","Radiant only"
"30.65","Lycan","146","107","normal","Radiant only"
"30.65","Morphling","143","128","normal","Radiant only"
"30.65","Io","122","122","normal","Radiant only"
"30.70","Puck","157","137","normal","Radiant only"
"30.70","Keeper of the Light","141","126","normal","Radiant only"
"30.70","Lycan","145","110","normal","Radiant only"
"30.70","Io","128","127","normal","Radiant only"
"30.75","Puck","162","140","normal","Radiant only"
"30.75","Keeper of the Light","141","134","normal","Radiant only"
"30.75","Lycan","143","118","normal","Radiant only"
"30.75","Io","135","131","normal","Radiant only"
"30.80","Puck","163","140","normal","Radiant only"
"30.80","Keeper of the Light","142","143","normal","Radiant only"
"30.80","Lycan","143","126","normal","Radiant only"
"30.80","Morphling","149","144","normal","Radiant only"
"30.80","Io","142","135","normal","Radiant only"
"30.85","Puck","163","140","normal","Radiant only"
"30.85","Keeper of the Light","143","151","normal","Radiant only"
"30.85","Lycan","144","132","normal","Radiant only"
"30.85","Morphling","153","148","normal","Radiant only"
"30.85","Io","149","139","normal","Radiant only"
"30.90","Puck","165","141","normal","Radiant only"
"30.90","Keeper of the Light","149","158","normal","Radiant only"
"30.90","Lycan","149","138","normal","Radiant only"
"30.90","Morphling","162","147","normal","Radiant only"
"30.90","Io","154","142","normal","Radiant only"
"30.95","Keeper of the Light","151","161","normal","Radiant only"
"30.95","Lycan","154","144","normal","Radiant only"
"30.95","Io","162","142","normal","Radiant only"
"30.98","Keeper of the Light","152","157","on hero kill","Radiant only"
"30.98","Lycan","157","147","on hero kill","Radiant only"
"31.00","Keeper of the Light","155","153","normal","Radiant only"
"31.00","Lycan","158","150","normal","Radiant only"
"31.14","Puck","168","142","on hero kill","Radiant only"
"31.15","Puck","166","143","normal","Radiant only"
"31.30","Puck","153","150","normal","Radiant only"
"31.35","Keeper of the Light","156","148","normal","Radiant only"
"31.40","Lycan","149","156","normal","Radiant only"
"31.50","Keeper of the Light","154","152","normal","Radiant only"
"31.50","Lycan","157","150","normal","Radiant only"
"31.50","Io","151","151","normal","Radiant only"
"31.50","Io","151","151","on hero kill","Radiant only"
"31.65","Keeper of the Light","152","151","normal","Radiant only"
"31.68","Keeper of the Light","152","151","on hero kill","Radiant only"
"31.70","Keeper of the Light","152","151","normal","Radiant only"
"31.72","Keeper of the Light","152","151","on hero kill","Radiant only"
"-1.50","Dazzle","181","177","normal","Dire only"
"-1.50","Lone Druid","180","175","normal","Dire only"
"-1.50","Natures Prophet","180","178","normal","Dire only"
"-1.50","Enigma","182","176","normal","Dire only"
"-1.50","Ember Spirit","179","176","normal","Dire only"
"-1.45","Dazzle","180","175","normal","Dire only"
"-1.45","Lone Druid","179","174","normal","Dire only"
"-1.45","Natures Prophet","180","175","normal","Dire only"
"-1.45","Enigma","179","173","normal","Dire only"
"-1.45","Ember Spirit","178","173","normal","Dire only"
"-1.40","Dazzle","180","175","normal","Dire only"
"-1.40","Lone Druid","179","174","normal","Dire only"
"-1.40","Natures Prophet","180","175","normal","Dire only"
"-1.40","Enigma","179","173","normal","Dire only"
"-1.40","Ember Spirit","180","168","normal","Dire only"
"-1.35","Dazzle","180","169","normal","Dire only"
"-1.35","Lone Druid","179","171","normal","Dire only"
"-1.35","Natures Prophet","180","177","normal","Dire only"
"-1.35","Enigma","181","168","normal","Dire only"
"-1.35","Ember Spirit","181","162","normal","Dire only"
"-1.30","Dazzle","180","161","normal","Dire only"
"-1.30","Lone Druid","179","164","normal","Dire only"
"-1.30","Natures Prophet","180","176","normal","Dire only"
"-1.30","Enigma","180","162","normal","Dire only"
"-1.30","Ember Spirit","180","157","normal","Dire only"
"-1.25","Dazzle","180","155","normal","Dire only"
"-1.25","Lone Druid","177","157","normal","Dire only"
"-1.25","Natures Prophet","180","176","normal","Dire only"
"-1.25","Enigma","181","155","normal","Dire only"
"-1.25","Ember Spirit","181","154","normal","Dire only"
"-1.20","Dazzle","179","148","normal","Dire only"
"-1.20","Lone Druid","178","150","normal","Dire only"
"-1.20","Natures Prophet","180","176","normal","Dire only"
"-1.20","Enigma","179","149","normal","Dire only"
"-1.20","Ember Spirit","179","147","normal","Dire only"
"-1.15","Dazzle","177","141","normal","Dire only"
"-1.15","Lone Druid","177","143","normal","Dire only"
"-1.15","Natures Prophet","180","176","normal","Dire only"
"-1.15","Enigma","178","142","normal","Dire only"
"-1.15","Ember Spirit","179","140","normal","Dire only"
"-1.10","Dazzle","176","135","normal","Dire only"
"-1.10","Lone Druid","176","136","normal","Dire only"
"-1.10","Natures Prophet","180","176","normal","Dire only"
"-1.10","Enigma","177","135","normal","Dire only"
"-1.10","Ember Spirit","178","132","normal","Dire only"
"-1.05","Dazzle","175","128","normal","Dire only"
"-1.05","Lone Druid","175","129","normal","Dire only"
"-1.05","Natures Prophet","180","176","normal","Dire only"
"-1.05","Enigma","178","128","normal","Dire only"
"-1.05","Ember Spirit","178","125","normal","Dire only"
"-1.00","Dazzle","175","121","normal","Dire only"
"-1.00","Lone Druid","175","123","normal","Dire only"
"-1.00","Natures Prophet","180","176","normal","Dire only"
"-1.00","Enigma","177","121","normal","Dire only"
"-1.00","Ember Spirit","178","118","normal","Dire only"
"-0.95","Dazzle","174","114","normal","Dire only"
"-0.95","Lone Druid","174","116","normal","Dire only"
"-0.95","Natures Prophet","180","176","normal","Dire only"
"-0.95","Enigma","176","114","normal","Dire only"
"-0.95","Ember Spirit","177","111","normal","Dire only"
"-0.90","Dazzle","173","107","normal","Dire only"
"-0.90","Lone Druid","173","109","normal","Dire only"
"-0.90","Natures Prophet","179","177","normal","Dire only"
"-0.90","Enigma","175","107","normal","Dire only"
"-0.90","Ember Spirit","175","104","normal","Dire only"
"-0.85","Lone Druid","172","103","normal","Dire only"
"-0.85","Natures Prophet","179","177","normal","Dire only"
"-0.85","Enigma","171","102","normal","Dire only"
"-0.85","Ember Spirit","171","102","normal","Dire only"
"-0.80","Dazzle","164","100","normal","Dire only"
"-0.80","Natures Prophet","179","177","normal","Dire only"
"-0.75","Dazzle","162","96","normal","Dire only"
"-0.75","Lone Druid","161","99","normal","Dire only"
"-0.75","Natures Prophet","179","177","normal","Dire only"
"-0.75","Enigma","165","98","normal","Dire only"
"-0.75","Ember Spirit","172","104","normal","Dire only"
"-0.70","Dazzle","156","97","normal","Dire only"
"-0.70","Lone Druid","154","98","normal","Dire only"
"-0.70","Natures Prophet","179","177","normal","Dire only"
"-0.70","Enigma","165","97","normal","Dire only"
"-0.70","Ember Spirit","165","105","normal","Dire only"
"-0.65","Dazzle","149","98","normal","Dire only"
"-0.65","Lone Druid","147","96","normal","Dire only"
"-0.65","Natures Prophet","179","177","normal","Dire only"
"-0.65","Enigma","165","94","normal","Dire only"
"-0.65","Ember Spirit","158","107","normal","Dire only"
"-0.60","Dazzle","146","102","normal","Dire only"
"-0.60","Lone Druid","146","104","normal","Dire only"
"-0.60","Natures Prophet","179","177","normal","Dire only"
"-0.60","Enigma","167","99","normal","Dire only"
"-0.60","Ember Spirit","152","109","normal","Dire only"
"-0.55","Dazzle","146","109","normal","Dire only"
"-0.55","Lone Druid","148","109","normal","Dire only"
"-0.55","Natures Prophet","179","177","normal","Dire only"
"-0.55","Enigma","172","103","normal","Dire only"
"-0.55","Ember Spirit","147","115","normal","Dire only"
"-0.50","Dazzle","145","116","normal","Dire only"
"-0.50","Lone Druid","151","109","normal","Dire only"
"-0.50","Natures Prophet","179","177","normal","Dire only"
"-0.50","Enigma","175","110","normal","Dire only"
"-0.50","Ember Spirit","143","121","normal","Dire only"
"-0.45","Dazzle","142","123","normal","Dire only"
"-0.45","Lone Druid","151","109","normal","Dire only"
"-0.45","Natures Prophet","179","178","normal","Dire only"
"-0.45","Enigma","176","116","normal","Dire only"
"-0.45","Ember Spirit","142","128","normal","Dire only"
"-0.40","Dazzle","142","123","normal","Dire only"
"-0.40","Lone Druid","151","109","normal","Dire only"
"-0.40","Natures Prophet","180","177","normal","Dire only"
"-0.40","Enigma","176","123","normal","Dire only"
"-0.40","Ember Spirit","145","135","normal","Dire only"
"-0.35","Dazzle","142","124","normal","Dire only"
"-0.35","Lone Druid","151","109","normal","Dire only"
"-0.35","Natures Prophet","177","176","normal","Dire only"
